source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
139,4.174,HIGH,toca_abajo,-58.4,-0.876,80.7,110.0,1.2,64.2,110.0,100.3,57.2,punto adelante de la componente
140,4.204,HIGH,toca_abajo,-58.4,-0.876,80.7,110.0,1.2,64.2,110.0,100.3,57.2,punto adelante de la componente
141,4.234,HIGH,toca_abajo,-60.7,-0.910,81.3,114.6,1.8,66.8,114.6,100.3,60.7,punto adelante de la componente
142,4.264,HIGH,toca_abajo,-64.1,-0.962,86.8,119.3,7.3,66.1,119.3,100.3,63.7,punto adelante de la componente
143,4.294,HIGH,toca_abajo,-66.4,-0.996,93.8,122.1,14.3,63.0,122.1,100.3,65.2,punto adelante de la componente
144,4.324,HIGH,toca_abajo,-66.4,-0.996,93.8,122.1,14.3,63.0,122.1,100.3,65.2,punto adelante de la componente
145,4.354,HIGH,toca_abajo,-67.7,-1.000,99.6,124.2,20.1,59.6,124.2,100.3,66.2,punto adelante de la componente
146,4.384,HIGH,toca_abajo,-68.7,-1.000,105.6,126.6,26.1,55.7,126.6,100.3,67.3,punto adelante de la componente
147,4.414,HIGH,toca_abajo,-68.7,-1.000,105.6,126.6,26.1,55.7,126.6,100.3,67.3,punto adelante de la componente
148,4.444,HIGH,toca_abajo,-69.0,-1.000,109.3,127.7,29.8,52.2,127.7,100.4,67.9,punto adelante de la componente
149,4.474,HIGH,toca_abajo,-68.4,-1.000,110.0,126.8,30.5,49.9,126.8,100.5,67.6,punto adelante de la componente
150,4.505,HIGH,toca_abajo,-68.4,-1.000,110.0,126.8,30.5,49.9,126.8,100.5,67.6,punto adelante de la componente
151,4.535,HIGH,toca_abajo,-67.0,-1.000,108.4,124.4,28.9,48.4,124.4,100.4,66.4,punto adelante de la componente
152,4.565,HIGH,toca_abajo,-64.1,-0.962,103.7,119.3,24.2,47.5,119.3,100.3,63.6,punto adelante de la componente
153,4.595,HIGH,toca_abajo,-57.8,-0.867,94.6,110.3,15.1,47.4,110.3,100.2,57.2,punto adelante de la componente
154,4.625,HIGH,toca_abajo,-57.8,-0.867,94.6,110.3,15.1,47.4,110.3,100.2,57.2,punto adelante de la componente
155,4.655,HIGH,toca_abajo,-50.8,-0.762,88.9,104.8,9.4,47.3,104.8,100.0,51.6,punto adelante de la componente
156,4.685,HIGH,toca_abajo,-43.4,-0.651,83.8,103.1,4.3,53.1,103.1,100.4,50.3,punto adelante de la componente
157,4.715,HIGH,toca_abajo,-34.8,-0.522,76.8,99.1,-2.7,57.2,99.1,100.4,44.9,punto adelante de la componente
158,4.745,HIGH,toca_abajo,-34.8,-0.522,76.8,99.1,-2.7,57.2,99.1,100.4,44.9,punto adelante de la componente
159,4.775,HIGH,toca_abajo,-26.3,-0.395,76.6,94.5,-2.9,51.6,94.5,100.2,37.1,punto adelante de la componente
160,4.805,HIGH,toca_abajo,-28.2,-0.422,85.0,92.6,5.5,27.4,92.6,100.1,33.3,punto adelante de la componente
161,4.835,HIGH,toca_abajo,-28.2,-0.422,85.0,92.6,5.5,27.4,92.6,100.1,33.3,punto adelante de la componente
162,4.865,HIGH,toca_abajo,-25.3,-0.380,87.8,90.9,8.3,12.3,90.9,100.1,29.9,punto adelante de la componente
163,4.895,HIGH,toca_abajo,-20.7,-0.311,87.1,90.2,7.6,12.4,90.2,100.1,28.4,punto adelante de la componente
164,4.925,HIGH,toca_abajo,-17.8,-0.267,88.4,91.4,8.9,11.9,91.4,100.1,31.0,punto adelante de la componente
165,4.955,HIGH,toca_abajo,-17.8,-0.267,88.4,91.4,8.9,11.9,91.4,100.1,31.0,punto adelante de la componente
166,4.985,HIGH,toca_abajo,-10.1,-0.151,87.9,90.8,8.4,11.0,90.8,100.1,29.5,punto adelante de la componente
167,5.015,HIGH,toca_abajo,0.6,0.009,89.6,91.9,10.1,9.0,91.9,100.0,31.7,punto adelante de la componente
168,5.045,HIGH,toca_abajo,0.6,0.009,89.6,91.9,10.1,9.0,91.9,100.0,31.7,punto adelante de la componente
169,5.075,HIGH,toca_abajo,15.6,0.234,89.3,86.1,9.8,-12.4,86.1,99.9,18.1,punto adelante de la componente
170,5.105,HIGH,toca_abajo,31.9,0.479,85.7,76.7,6.2,-32.3,76.7,100.0,-8.0,punto adelante de la componente
171,5.135,HIGH,toca_abajo,51.2,0.768,76.6,57.6,-2.9,-53.3,57.6,100.2,-47.8,punto adelante de la componente
172,5.165,HIGH,toca_abajo,51.2,0.768,76.6,57.6,-2.9,-53.3,57.6,100.2,-47.8,punto adelante de la componente
173,5.195,HIGH,toca_abajo,63.1,0.947,63.9,41.8,-15.6,-56.8,41.8,100.2,-62.3,punto adelante de la componente
174,5.225,HIGH,toca_abajo,68.1,1.000,50.7,33.1,-28.8,-50.6,33.1,100.3,-66.9,punto adelante de la componente
175,5.255,HIGH,toca_abajo,68.1,1.000,50.7,33.1,-28.8,-50.6,33.1,100.3,-66.9,punto adelante de la componente
176,5.285,HIGH,toca_abajo,69.7,1.000,43.1,29.7,-36.4,-42.9,29.7,100.3,-68.4,punto adelante de la componente
177,5.315,HIGH,toca_abajo,69.7,1.000,41.1,28.9,-38.4,-40.2,28.9,100.2,-68.7,punto adelante de la componente
178,5.345,HIGH,toca_abajo,69.7,1.000,41.1,28.9,-38.4,-40.2,28.9,100.2,-68.7,punto adelante de la componente
179,5.375,HIGH,toca_abajo,68.6,1.000,43.1,30.6,-36.4,-40.9,30.6,100.2,-68.0,punto adelante de la componente
180,5.405,HIGH,toca_abajo,67.4,1.000,45.3,32.2,-34.2,-42.3,32.2,100.2,-67.3,punto adelante de la componente
181,5.435,HIGH,toca_abajo,67.4,1.000,45.3,32.2,-34.2,-42.3,32.2,100.2,-67.3,punto adelante de la componente
182,5.465,HIGH,toca_abajo,65.6,0.984,48.8,34.9,-30.7,-43.9,34.9,100.2,-66.0,punto adelante de la componente
183,5.495,HIGH,toca_abajo,63.0,0.945,53.6,39.4,-25.9,-44.4,39.4,100.2,-63.7,punto adelante de la componente
184,5.526,HIGH,toca_abajo,60.5,0.907,56.6,42.6,-22.9,-44.1,42.6,100.1,-61.7,punto adelante de la componente
185,5.556,HIGH,toca_abajo,60.5,0.907,56.6,42.6,-22.9,-44.1,42.6,100.1,-61.7,punto adelante de la componente
186,5.586,HIGH,toca_abajo,57.5,0.863,59.7,45.9,-19.8,-43.7,45.9,100.1,-59.5,punto adelante de la componente
187,5.616,HIGH,toca_abajo,53.5,0.803,63.5,49.8,-16.0,-43.4,49.8,100.1,-56.3,punto adelante de la componente
188,5.646,HIGH,toca_abajo,53.5,0.803,63.5,49.8,-16.0,-43.4,49.8,100.1,-56.3,punto adelante de la componente
189,5.676,HIGH,toca_abajo,51.2,0.768,64.5,51.0,-15.0,-43.2,51.0,100.1,-55.1,punto adelante de la componente
190,5.706,HIGH,toca_abajo,47.4,0.711,65.1,52.7,-14.4,-40.8,52.7,100.2,-53.5,punto adelante de la componente
191,5.736,HIGH,toca_abajo,47.4,0.711,65.1,52.7,-14.4,-40.8,52.7,100.2,-53.5,punto adelante de la componente
