source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
1466,44.024,HIGH,toca_abajo,-27.8,-0.417,68.2,85.7,-11.3,51.2,85.7,100.2,17.3,punto adelante de la componente
1467,44.054,HIGH,toca_abajo,-25.2,-0.378,67.7,84.8,-11.8,49.8,84.8,100.1,14.9,punto adelante de la componente
1468,44.084,HIGH,toca_abajo,-25.2,-0.378,67.7,84.8,-11.8,49.8,84.8,100.1,14.9,punto adelante de la componente
1469,44.114,HIGH,toca_abajo,-24.9,-0.374,68.4,84.5,-11.1,48.1,84.5,100.0,14.1,punto adelante de la componente
1470,44.144,HIGH,toca_abajo,-23.3,-0.349,68.9,84.0,-10.6,46.1,84.0,99.9,12.6,punto adelante de la componente
1471,44.174,HIGH,toca_abajo,-23.3,-0.349,68.9,84.0,-10.6,46.1,84.0,99.9,12.6,punto adelante de la componente
1472,44.204,HIGH,toca_abajo,-23.4,-0.351,69.7,84.1,-9.8,44.6,84.1,100.1,13.1,punto adelante de la componente
1473,44.234,HIGH,toca_abajo,-21.3,-0.320,70.8,83.5,-8.7,41.4,83.5,100.1,11.3,punto adelante de la componente
1474,44.264,HIGH,toca_abajo,-17.0,-0.255,68.5,81.5,-11.0,41.7,81.5,100.0,5.9,punto adelante de la componente
1475,44.294,HIGH,toca_abajo,-17.0,-0.255,68.5,81.5,-11.0,41.7,81.5,100.0,5.9,punto adelante de la componente
1476,44.324,HIGH,toca_abajo,-13.6,-0.203,67.6,80.4,-11.9,40.7,80.4,99.8,2.7,punto adelante de la componente
1477,44.354,HIGH,toca_abajo,-13.6,-0.203,67.6,80.4,-11.9,40.7,80.4,99.8,2.7,punto adelante de la componente
1478,44.384,HIGH,toca_abajo,-10.0,-0.150,66.3,78.5,-13.2,40.5,78.5,100.1,-2.8,punto adelante de la componente
1479,44.414,HIGH,toca_abajo,-11.0,-0.165,67.9,79.7,-11.6,38.5,79.7,99.9,0.5,punto adelante de la componente
1480,44.444,HIGH,toca_abajo,-11.0,-0.165,67.9,79.7,-11.6,38.5,79.7,99.9,0.5,punto adelante de la componente
1481,44.474,HIGH,toca_abajo,-8.0,-0.121,67.8,78.4,-11.7,36.1,78.4,99.9,-3.0,punto adelante de la componente
1482,44.505,HIGH,toca_abajo,-8.2,-0.124,68.5,79.0,-11.0,35.3,79.0,99.9,-1.6,punto adelante de la componente
1483,44.535,HIGH,toca_abajo,-10.7,-0.161,71.1,80.7,-8.4,33.7,80.7,100.0,3.5,punto adelante de la componente
1484,44.565,HIGH,toca_abajo,-10.7,-0.161,71.1,80.7,-8.4,33.7,80.7,100.0,3.5,punto adelante de la componente
1485,44.595,HIGH,toca_abajo,-13.6,-0.204,73.3,82.4,-6.2,32.4,82.4,100.0,8.2,punto adelante de la componente
1486,44.625,HIGH,toca_abajo,-17.6,-0.265,76.8,84.1,-2.7,27.1,84.1,100.0,13.0,punto adelante de la componente
1487,44.655,HIGH,toca_abajo,-17.6,-0.265,76.8,84.1,-2.7,27.1,84.1,100.0,13.0,punto adelante de la componente
1488,44.685,HIGH,toca_abajo,-14.7,-0.220,75.9,83.4,-3.6,27.2,83.4,100.1,11.0,punto adelante de la componente
1489,44.715,HIGH,toca_abajo,-11.4,-0.170,75.8,82.3,-3.7,24.5,82.3,100.1,8.1,punto adelante de la componente
1490,44.745,HIGH,toca_abajo,-11.4,-0.170,75.8,82.3,-3.7,24.5,82.3,100.1,8.1,punto adelante de la componente
1491,44.775,HIGH,toca_abajo,5.3,0.080,71.7,77.9,-7.8,23.5,77.9,100.1,-4.5,punto adelante de la componente
1492,44.805,HIGH,toca_abajo,19.1,0.287,68.6,75.4,-10.9,24.7,75.4,100.1,-11.8,punto adelante de la componente
1493,44.835,MEDIUM,toca_abajo,36.5,0.547,65.5,72.2,-14.0,24.4,72.2,99.9,-19.8,punto adelante de la componente
1494,44.865,MEDIUM,toca_abajo,36.5,0.547,65.5,72.2,-14.0,24.4,72.2,99.9,-19.8,punto adelante de la componente
1495,44.895,MEDIUM,toca_abajo,46.8,0.702,64.4,71.7,-15.1,26.7,71.7,100.0,-21.4,punto adelante de la componente
1496,44.925,MEDIUM,toca_abajo,26.2,0.393,72.3,78.5,-7.2,24.9,78.5,101.1,-3.0,punto adelante de la componente
1497,44.955,MEDIUM,toca_abajo,26.2,0.393,72.3,78.5,-7.2,24.9,78.5,101.1,-3.0,punto adelante de la componente
1498,44.985,MEDIUM,toca_abajo,-19.5,-0.292,79.7,83.9,0.2,21.7,83.9,103.9,15.3,punto adelante de la componente
1499,45.015,LOW,toca_abajo,-71.8,-1.000,92.1,,12.6,,83.9,103.9,15.3,ultimo objetivo confiable (memoria)
1500,45.045,LOW,toca_abajo,-71.8,-1.000,92.1,,12.6,,83.9,103.9,15.3,ultimo objetivo confiable (memoria)
