source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
198,5.946,HIGH,toca_abajo,19.1,0.286,60.2,69.4,-19.3,32.7,69.4,100.1,-26.9,punto adelante de la componente
199,5.976,HIGH,toca_abajo,-1.5,-0.022,68.9,77.8,-10.6,31.7,77.8,100.1,-5.0,punto adelante de la componente
200,6.006,HIGH,toca_abajo,-16.5,-0.248,76.8,83.9,-2.7,26.1,83.9,100.1,12.4,punto adelante de la componente
201,6.036,HIGH,toca_abajo,-16.5,-0.248,76.8,83.9,-2.7,26.1,83.9,100.1,12.4,punto adelante de la componente
202,6.066,HIGH,toca_abajo,-20.6,-0.309,78.7,85.6,-0.8,25.5,85.6,100.1,17.0,punto adelante de la componente
203,6.096,HIGH,toca_abajo,-35.2,-0.529,87.1,93.2,7.6,23.1,93.2,100.1,34.6,punto adelante de la componente
204,6.126,HIGH,toca_abajo,-35.2,-0.529,87.1,93.2,7.6,23.1,93.2,100.1,34.6,punto adelante de la componente
205,6.156,HIGH,toca_abajo,-36.5,-0.547,89.1,94.3,9.6,19.7,94.3,100.1,36.6,punto adelante de la componente
206,6.186,HIGH,toca_abajo,-35.1,-0.526,88.9,93.4,9.4,17.5,93.4,100.1,35.0,punto adelante de la componente
207,6.216,HIGH,toca_abajo,-35.1,-0.526,88.9,93.4,9.4,17.5,93.4,100.1,35.0,punto adelante de la componente
208,6.246,HIGH,toca_abajo,-35.5,-0.532,90.2,94.3,10.7,16.0,94.3,100.1,36.7,punto adelante de la componente
209,6.276,HIGH,toca_abajo,-28.4,-0.427,86.9,90.7,7.4,14.8,90.7,100.1,29.4,punto adelante de la componente
210,6.306,HIGH,toca_abajo,-28.4,-0.427,86.9,90.7,7.4,14.8,90.7,100.1,29.4,punto adelante de la componente
211,6.336,HIGH,toca_abajo,-16.7,-0.251,81.8,85.7,2.3,15.2,85.7,100.1,17.3,punto adelante de la componente
212,6.366,HIGH,toca_abajo,-5.1,-0.076,76.6,81.0,-2.9,17.3,81.0,100.1,4.3,punto adelante de la componente
213,6.396,HIGH,toca_abajo,-5.1,-0.076,76.6,81.0,-2.9,17.3,81.0,100.1,4.3,punto adelante de la componente
214,6.426,HIGH,toca_abajo,3.4,0.052,73.9,78.5,-5.6,17.9,78.5,100.1,-2.7,punto adelante de la componente
215,6.456,HIGH,toca_abajo,8.1,0.122,72.8,77.1,-6.7,16.8,77.1,100.1,-6.8,punto adelante de la componente
216,6.486,HIGH,toca_abajo,8.1,0.122,72.8,77.1,-6.7,16.8,77.1,100.1,-6.8,punto adelante de la componente
217,6.517,HIGH,toca_abajo,7.3,0.109,74.5,78.2,-5.0,14.3,78.2,100.1,-3.8,punto adelante de la componente
218,6.547,HIGH,toca_abajo,7.9,0.119,76.8,78.8,-2.7,7.6,78.8,100.1,-2.1,punto adelante de la componente
219,6.577,HIGH,toca_abajo,10.7,0.160,80.6,80.8,1.1,1.0,80.8,100.1,3.8,punto adelante de la componente
