source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
117,3.514,HIGH,toca_abajo,32.3,0.484,62.9,65.0,-16.6,8.0,65.0,100.1,-36.2,punto adelante de la componente
118,3.544,HIGH,toca_abajo,32.3,0.484,62.9,65.0,-16.6,8.0,65.0,100.1,-36.2,punto adelante de la componente
119,3.574,HIGH,toca_abajo,18.3,0.274,69.9,71.5,-9.6,6.5,71.5,100.1,-21.8,punto adelante de la componente
120,3.604,HIGH,toca_abajo,6.0,0.089,75.2,76.4,-4.3,4.6,76.4,100.2,-9.0,punto adelante de la componente
121,3.634,HIGH,toca_abajo,-8.0,-0.120,80.6,81.7,1.1,4.5,81.7,100.2,6.4,punto adelante de la componente
122,3.664,HIGH,toca_abajo,-8.0,-0.120,80.6,81.7,1.1,4.5,81.7,100.2,6.4,punto adelante de la componente
123,3.694,HIGH,toca_abajo,-19.3,-0.289,85.6,86.1,6.1,1.9,86.1,100.2,18.5,punto adelante de la componente
124,3.724,HIGH,toca_abajo,-19.9,-0.298,86.8,86.5,7.3,-1.0,86.5,100.2,19.6,punto adelante de la componente
125,3.754,HIGH,toca_abajo,-19.9,-0.298,86.8,86.5,7.3,-1.0,86.5,100.2,19.6,punto adelante de la componente
126,3.784,HIGH,toca_abajo,-19.4,-0.291,86.1,86.2,6.6,0.5,86.2,100.2,18.7,punto adelante de la componente
127,3.814,HIGH,toca_abajo,-22.5,-0.337,87.8,87.7,8.3,-0.3,87.7,100.3,22.5,punto adelante de la componente
128,3.844,HIGH,toca_abajo,-22.5,-0.337,87.8,87.7,8.3,-0.3,87.7,100.3,22.5,punto adelante de la componente
129,3.874,HIGH,toca_abajo,-20.2,-0.303,87.0,86.6,7.5,-1.5,86.6,100.2,19.8,punto adelante de la componente
130,3.904,HIGH,toca_abajo,-21.8,-0.328,87.5,87.4,8.0,-0.7,87.4,100.2,21.7,punto adelante de la componente
131,3.934,HIGH,toca_abajo,-16.0,-0.241,85.3,85.0,5.8,-1.3,85.0,100.2,15.4,punto adelante de la componente
132,3.964,HIGH,toca_abajo,-16.0,-0.241,85.3,85.0,5.8,-1.3,85.0,100.2,15.4,punto adelante de la componente
133,3.994,HIGH,toca_abajo,-14.6,-0.219,84.5,84.4,5.0,-0.5,84.4,100.2,13.8,punto adelante de la componente
134,4.024,HIGH,toca_abajo,-13.0,-0.194,84.0,83.7,4.5,-1.1,83.7,100.2,11.9,punto adelante de la componente
135,4.054,HIGH,toca_abajo,-13.3,-0.199,84.0,84.0,4.5,-0.2,84.0,100.2,12.7,punto adelante de la componente
136,4.084,HIGH,toca_abajo,-13.3,-0.199,84.0,84.0,4.5,-0.2,84.0,100.2,12.7,punto adelante de la componente
137,4.114,HIGH,toca_abajo,-10.8,-0.163,83.4,83.0,3.9,-1.4,83.0,100.1,10.0,punto adelante de la componente
138,4.144,HIGH,toca_abajo,-5.7,-0.086,81.5,80.9,2.0,-2.2,80.9,100.2,4.2,punto adelante de la componente
139,4.174,HIGH,toca_abajo,-5.7,-0.086,81.5,80.9,2.0,-2.2,80.9,100.2,4.2,punto adelante de la componente
140,4.204,HIGH,toca_abajo,2.9,0.043,78.1,78.0,-1.4,-0.4,78.0,100.2,-4.5,punto adelante de la componente
141,4.234,HIGH,toca_abajo,4.9,0.074,76.9,77.1,-2.6,0.9,77.1,100.2,-6.8,punto adelante de la componente
142,4.264,HIGH,toca_abajo,4.9,0.074,76.9,77.1,-2.6,0.9,77.1,100.2,-6.8,punto adelante de la componente
143,4.294,HIGH,toca_abajo,5.9,0.089,76.8,76.8,-2.7,0.2,76.8,100.2,-7.8,punto adelante de la componente
144,4.324,HIGH,toca_abajo,6.3,0.095,76.4,76.5,-3.1,0.5,76.5,100.2,-8.5,punto adelante de la componente
145,4.354,HIGH,toca_abajo,6.3,0.095,76.4,76.5,-3.1,0.5,76.5,100.2,-8.5,punto adelante de la componente
146,4.384,HIGH,toca_abajo,-2.1,-0.031,79.6,79.8,0.1,0.7,79.8,100.2,0.8,punto adelante de la componente
147,4.414,HIGH,toca_abajo,3.2,0.048,78.5,77.9,-1.0,-2.5,77.9,100.2,-4.7,punto adelante de la componente
148,4.444,HIGH,toca_abajo,3.7,0.056,77.6,77.7,-1.9,0.2,77.7,100.2,-5.2,punto adelante de la componente
149,4.474,HIGH,toca_abajo,3.7,0.056,77.6,77.7,-1.9,0.2,77.7,100.2,-5.2,punto adelante de la componente
150,4.505,HIGH,toca_abajo,5.1,0.077,77.9,77.3,-1.6,-2.3,77.3,100.2,-6.3,punto adelante de la componente
151,4.535,HIGH,toca_abajo,5.8,0.087,77.3,77.1,-2.2,-0.6,77.1,100.2,-6.9,punto adelante de la componente
152,4.565,HIGH,toca_abajo,5.8,0.087,77.3,77.1,-2.2,-0.6,77.1,100.2,-6.9,punto adelante de la componente
153,4.595,HIGH,toca_abajo,1.8,0.027,79.5,79.0,-0.0,-1.8,79.0,100.2,-1.4,punto adelante de la componente
154,4.625,HIGH,toca_abajo,9.6,0.144,77.1,76.3,-2.4,-3.2,76.3,100.1,-9.3,punto adelante de la componente
155,4.655,HIGH,toca_abajo,7.4,0.112,78.3,77.9,-1.2,-1.4,77.9,100.2,-4.7,punto adelante de la componente
156,4.685,HIGH,toca_abajo,7.4,0.112,78.3,77.9,-1.2,-1.4,77.9,100.2,-4.7,punto adelante de la componente
157,4.715,HIGH,toca_abajo,9.8,0.147,78.5,77.6,-1.0,-3.6,77.6,100.2,-5.5,punto adelante de la componente
158,4.745,HIGH,toca_abajo,14.4,0.216,77.5,72.2,-2.0,-19.9,72.2,99.9,-20.0,punto adelante de la componente
159,4.775,HIGH,toca_abajo,10.2,0.154,80.1,72.7,0.6,-26.7,72.7,100.1,-18.8,punto adelante de la componente
160,4.805,HIGH,toca_abajo,14.4,0.216,72.7,73.1,-6.8,1.7,73.1,100.1,-17.8,punto adelante de la componente
161,4.835,HIGH,toca_abajo,9.2,0.138,74.1,74.5,-5.4,1.4,74.5,100.1,-14.1,punto adelante de la componente
162,4.865,HIGH,toca_abajo,9.2,0.138,74.1,74.5,-5.4,1.4,74.5,100.1,-14.1,punto adelante de la componente
163,4.895,HIGH,toca_abajo,5.2,0.078,74.9,74.6,-4.6,-1.0,74.6,100.1,-13.7,punto adelante de la componente
164,4.925,HIGH,toca_abajo,-0.8,-0.012,75.4,75.2,-4.1,-0.7,75.2,100.1,-12.3,punto adelante de la componente
165,4.955,HIGH,toca_abajo,-0.8,-0.012,75.4,75.2,-4.1,-0.7,75.2,100.1,-12.3,punto adelante de la componente
166,4.985,HIGH,toca_abajo,-12.2,-0.183,78.8,79.6,-0.7,3.3,79.6,100.2,0.4,punto adelante de la componente
167,5.015,HIGH,toca_abajo,-20.1,-0.302,78.8,80.0,-0.7,4.7,80.0,100.2,1.4,punto adelante de la componente
168,5.045,HIGH,toca_abajo,-20.1,-0.302,78.8,80.0,-0.7,4.7,80.0,100.2,1.4,punto adelante de la componente
169,5.075,HIGH,toca_abajo,-30.1,-0.451,80.3,81.8,0.8,6.0,81.8,100.1,6.7,punto adelante de la componente
170,5.105,HIGH,toca_abajo,-38.5,-0.577,79.5,86.7,0.0,26.0,86.7,99.9,19.7,punto adelante de la componente
171,5.135,HIGH,toca_abajo,-47.7,-0.715,82.5,93.7,3.0,37.7,93.7,100.0,35.3,punto adelante de la componente
172,5.165,HIGH,toca_abajo,-47.7,-0.715,82.5,93.7,3.0,37.7,93.7,100.0,35.3,punto adelante de la componente
173,5.195,HIGH,toca_abajo,-50.9,-0.763,84.1,97.7,4.6,43.8,97.7,100.2,42.7,punto adelante de la componente
174,5.225,HIGH,toca_abajo,-52.0,-0.781,83.1,101.3,3.6,52.0,101.3,100.3,47.8,punto adelante de la componente
175,5.255,HIGH,toca_abajo,-52.4,-0.787,82.1,102.9,2.6,55.5,102.9,100.2,49.8,punto adelante de la componente
176,5.285,HIGH,toca_abajo,-52.4,-0.787,82.1,102.9,2.6,55.5,102.9,100.2,49.8,punto adelante de la componente
177,5.315,HIGH,toca_abajo,-52.2,-0.783,81.4,103.4,1.9,56.9,103.4,100.2,50.4,punto adelante de la componente
178,5.345,HIGH,toca_abajo,-53.3,-0.799,83.2,104.6,3.7,55.9,104.6,100.2,51.8,punto adelante de la componente
179,5.375,HIGH,toca_abajo,-53.3,-0.799,83.2,104.6,3.7,55.9,104.6,100.2,51.8,punto adelante de la componente
180,5.405,HIGH,toca_abajo,-54.1,-0.811,85.7,105.1,6.2,53.4,105.1,100.2,52.3,punto adelante de la componente
181,5.435,HIGH,toca_abajo,-49.9,-0.749,83.0,101.4,3.5,51.8,101.4,100.2,47.9,punto adelante de la componente
182,5.465,HIGH,toca_abajo,-49.9,-0.749,83.0,101.4,3.5,51.8,101.4,100.2,47.9,punto adelante de la componente
183,5.495,HIGH,toca_abajo,-46.2,-0.694,80.7,98.6,1.2,51.1,98.6,100.2,43.9,punto adelante de la componente
184,5.526,HIGH,toca_abajo,-38.2,-0.574,76.3,93.7,-3.2,50.3,93.7,100.2,35.7,punto adelante de la componente
185,5.556,HIGH,toca_abajo,-22.9,-0.343,68.7,86.5,-10.8,51.1,86.5,100.2,19.6,punto adelante de la componente
186,5.586,HIGH,toca_abajo,-22.9,-0.343,68.7,86.5,-10.8,51.1,86.5,100.2,19.6,punto adelante de la componente
187,5.616,HIGH,toca_abajo,-1.4,-0.020,59.5,78.8,-20.0,53.3,78.8,100.3,-2.1,punto adelante de la componente
188,5.646,HIGH,toca_abajo,9.7,0.145,54.9,74.7,-24.6,54.1,74.7,100.3,-13.7,punto adelante de la componente
189,5.676,HIGH,toca_abajo,9.7,0.145,54.9,74.7,-24.6,54.1,74.7,100.3,-13.7,punto adelante de la componente
190,5.706,HIGH,toca_abajo,-2.9,-0.043,60.1,79.2,-19.4,52.9,79.2,100.2,-0.8,punto adelante de la componente
191,5.736,HIGH,toca_abajo,-22.6,-0.340,70.1,86.1,-9.4,47.8,86.1,100.2,18.3,punto adelante de la componente
192,5.766,HIGH,toca_abajo,-22.6,-0.340,70.1,86.1,-9.4,47.8,86.1,100.2,18.3,punto adelante de la componente
193,5.796,HIGH,toca_abajo,-40.5,-0.607,80.8,95.1,1.3,44.7,95.1,100.2,38.1,punto adelante de la componente
194,5.826,HIGH,toca_abajo,-50.8,-0.761,91.7,103.3,12.2,38.7,103.3,100.1,50.2,punto adelante de la componente
195,5.856,HIGH,toca_abajo,-53.5,-0.802,96.3,106.1,16.8,34.3,106.1,100.2,53.3,punto adelante de la componente
196,5.886,HIGH,toca_abajo,-56.3,-0.845,101.8,110.0,22.3,29.4,110.0,100.1,56.9,punto adelante de la componente
197,5.916,HIGH,toca_abajo,-56.3,-0.845,101.8,110.0,22.3,29.4,110.0,100.1,56.9,punto adelante de la componente
198,5.946,HIGH,toca_abajo,-52.7,-0.790,98.5,106.2,19.0,27.9,106.2,100.1,53.4,punto adelante de la componente
199,5.976,HIGH,toca_abajo,-52.7,-0.790,98.5,106.2,19.0,27.9,106.2,100.1,53.4,punto adelante de la componente
200,6.006,HIGH,toca_abajo,-50.4,-0.756,96.7,104.3,17.2,27.7,104.3,100.1,51.4,punto adelante de la componente
201,6.036,HIGH,toca_abajo,-47.7,-0.715,95.0,102.2,15.5,26.6,102.2,100.2,48.9,punto adelante de la componente
202,6.066,HIGH,toca_abajo,-47.7,-0.715,95.0,102.2,15.5,26.6,102.2,100.2,48.9,punto adelante de la componente
203,6.096,HIGH,toca_abajo,-43.4,-0.651,92.1,99.1,12.6,26.1,99.1,100.2,44.7,punto adelante de la componente
204,6.126,HIGH,toca_abajo,-36.6,-0.549,88.1,95.1,8.6,26.0,95.1,100.1,38.2,punto adelante de la componente
205,6.156,HIGH,toca_abajo,-26.5,-0.397,83.2,90.1,3.7,25.7,90.1,100.1,28.1,punto adelante de la componente
206,6.186,HIGH,toca_abajo,-26.5,-0.397,83.2,90.1,3.7,25.7,90.1,100.1,28.1,punto adelante de la componente
