source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
929,27.898,HIGH,toca_abajo,21.6,0.324,54.0,68.0,-25.5,44.1,68.0,100.1,-30.0,punto adelante de la componente
930,27.928,HIGH,toca_abajo,23.3,0.349,53.6,67.2,-25.9,43.3,67.2,100.1,-31.7,punto adelante de la componente
931,27.958,HIGH,toca_abajo,21.5,0.322,55.1,68.0,-24.4,41.8,68.0,100.1,-30.1,punto adelante de la componente
932,27.988,HIGH,toca_abajo,19.7,0.295,56.7,68.8,-22.8,40.0,68.8,100.1,-28.2,punto adelante de la componente
933,28.018,HIGH,toca_abajo,19.7,0.295,56.7,68.8,-22.8,40.0,68.8,100.1,-28.2,punto adelante de la componente
934,28.048,HIGH,toca_abajo,21.3,0.319,56.3,68.3,-23.2,39.7,68.3,100.1,-29.5,punto adelante de la componente
935,28.078,HIGH,toca_abajo,11.7,0.176,61.7,72.3,-17.8,36.2,72.3,100.1,-19.9,punto adelante de la componente
936,28.108,HIGH,toca_abajo,11.7,0.176,61.7,72.3,-17.8,36.2,72.3,100.1,-19.9,punto adelante de la componente
937,28.138,HIGH,toca_abajo,10.9,0.163,62.5,72.6,-17.0,35.0,72.6,100.1,-19.1,punto adelante de la componente
938,28.168,HIGH,toca_abajo,7.3,0.110,64.8,74.2,-14.7,32.9,74.2,100.1,-15.0,punto adelante de la componente
939,28.198,HIGH,toca_abajo,7.3,0.110,64.8,74.2,-14.7,32.9,74.2,100.1,-15.0,punto adelante de la componente
940,28.228,HIGH,toca_abajo,10.0,0.149,64.6,73.3,-14.9,31.1,73.3,100.1,-17.4,punto adelante de la componente
941,28.258,HIGH,toca_abajo,10.9,0.163,64.4,72.9,-15.1,30.5,72.9,100.1,-18.3,punto adelante de la componente
942,28.288,HIGH,toca_abajo,13.0,0.195,64.0,72.1,-15.5,29.2,72.1,100.1,-20.5,punto adelante de la componente
943,28.318,HIGH,toca_abajo,13.0,0.195,64.0,72.1,-15.5,29.2,72.1,100.1,-20.5,punto adelante de la componente
944,28.348,HIGH,toca_abajo,13.3,0.200,64.1,72.1,-15.4,28.8,72.1,100.1,-20.5,punto adelante de la componente
945,28.378,HIGH,toca_abajo,16.1,0.242,63.6,70.9,-15.9,26.7,70.9,100.1,-23.4,punto adelante de la componente
946,28.408,HIGH,toca_abajo,22.6,0.339,60.6,67.8,-18.9,26.6,67.8,100.1,-30.4,punto adelante de la componente
947,28.438,HIGH,toca_abajo,22.6,0.339,60.6,67.8,-18.9,26.6,67.8,100.1,-30.4,punto adelante de la componente
948,28.468,HIGH,toca_abajo,23.8,0.357,60.6,68.3,-18.9,27.9,68.3,100.1,-29.4,punto adelante de la componente
949,28.498,HIGH,toca_abajo,22.6,0.339,64.0,71.6,-15.5,27.8,71.6,100.1,-21.7,punto adelante de la componente
950,28.529,HIGH,toca_abajo,22.6,0.339,64.0,71.6,-15.5,27.8,71.6,100.1,-21.7,punto adelante de la componente
951,28.559,HIGH,toca_abajo,18.7,0.281,71.7,78.3,-7.8,24.4,78.3,100.1,-3.5,punto adelante de la componente
952,28.589,HIGH,toca_abajo,20.4,0.306,75.8,81.9,-3.7,23.0,81.9,100.1,6.9,punto adelante de la componente
953,28.619,HIGH,toca_abajo,15.3,0.229,82.3,87.7,2.8,20.6,87.7,100.1,22.4,punto adelante de la componente
