source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
134,4.024,SIN_CERCA,continuidad,-11.9,-0.600,,157.4,,,157.4,75.4,60.2,componente visible arriba
135,4.054,SIN_CERCA,continuidad,-9.8,-0.600,,,,,157.4,75.4,60.2,memoria
136,4.084,SIN_CERCA,continuidad,-9.8,-0.600,,,,,157.4,75.4,60.2,memoria
137,4.114,LOW,toca_abajo,10.7,0.161,60.1,,-19.4,,157.4,75.4,60.2,ultimo objetivo confiable (memoria)
138,4.144,MEDIUM,toca_abajo,64.5,0.968,54.7,52.0,-24.8,-10.9,52.0,100.6,-54.8,punto adelante de la componente
139,4.174,MEDIUM,toca_abajo,64.5,0.968,54.7,52.0,-24.8,-10.9,52.0,100.6,-54.8,punto adelante de la componente
140,4.204,HIGH,toca_abajo,67.4,1.000,47.7,44.6,-31.8,-12.1,44.6,100.2,-60.4,punto adelante de la componente
141,4.234,HIGH,toca_abajo,68.1,1.000,36.9,33.8,-42.6,-12.0,33.8,100.2,-66.5,punto adelante de la componente
142,4.264,HIGH,toca_abajo,68.1,1.000,36.9,33.8,-42.6,-12.0,33.8,100.2,-66.5,punto adelante de la componente
143,4.294,HIGH,toca_abajo,68.1,1.000,23.8,20.7,-55.7,-12.0,20.7,100.2,-71.4,punto adelante de la componente
144,4.324,HIGH,toca_abajo,75.8,1.000,12.4,7.1,-67.1,-20.2,7.1,100.3,-74.8,punto adelante de la componente
145,4.354,HIGH,toca_abajo,74.9,1.000,2.9,7.9,-76.6,17.1,7.9,98.6,-73.4,punto adelante de la componente
146,4.384,PERDIDA,sin_componente,49.3,0.000,,,,,,,0.0,sin objetivo
147,4.414,PERDIDA,sin_componente,49.3,0.000,,,,,,,0.0,sin objetivo
148,4.444,SIN_CERCA,salto_grande,-47.5,-0.600,,,,,7.9,98.6,-73.4,memoria
149,4.474,SIN_CERCA,salto_grande,-47.9,-0.600,,,,,7.9,98.6,-73.4,memoria
150,4.505,SIN_CERCA,salto_grande,-45.3,-0.600,,,,,7.9,98.6,-73.4,memoria
151,4.535,SIN_CERCA,salto_grande,-45.3,-0.600,,,,,7.9,98.6,-73.4,memoria
152,4.565,HIGH,toca_abajo,-71.2,-1.000,118.2,140.1,38.7,55.3,140.1,99.4,71.3,punto adelante de la componente
153,4.595,HIGH,toca_abajo,-40.1,-0.601,63.9,104.8,-15.6,70.5,104.8,100.0,51.7,punto adelante de la componente
154,4.625,HIGH,toca_abajo,31.6,0.474,23.0,69.7,-56.5,73.0,69.7,100.0,-26.1,punto adelante de la componente
155,4.655,HIGH,toca_abajo,38.5,0.578,18.1,51.5,-61.4,66.6,51.5,99.7,-54.2,punto adelante de la componente
156,4.685,HIGH,toca_abajo,38.5,0.578,18.1,51.5,-61.4,66.6,51.5,99.7,-54.2,punto adelante de la componente
157,4.715,HIGH,toca_abajo,37.9,0.568,22.5,43.5,-57.0,56.1,43.5,100.1,-61.1,punto adelante de la componente
158,4.745,HIGH,toca_abajo,11.4,0.171,44.0,66.3,-35.5,57.1,66.3,100.2,-33.6,punto adelante de la componente
159,4.775,HIGH,toca_abajo,11.4,0.171,44.0,66.3,-35.5,57.1,66.3,100.2,-33.6,punto adelante de la componente
160,4.805,HIGH,toca_abajo,-36.0,-0.540,74.8,90.6,-4.7,47.5,90.6,100.1,29.2,punto adelante de la componente
161,4.835,HIGH,toca_abajo,-56.0,-0.841,99.9,110.8,20.4,37.1,110.8,100.2,57.6,punto adelante de la componente
162,4.865,HIGH,toca_abajo,-65.4,-0.980,119.9,126.7,40.4,25.3,126.7,100.1,67.2,punto adelante de la componente
163,4.895,HIGH,toca_abajo,-65.4,-0.980,119.9,126.7,40.4,25.3,126.7,100.1,67.2,punto adelante de la componente
