source_frame,source_time_s,estado,origen_componente,ang_actual,ang_estados,x_near,x_mid,e_lat,e_head,target_x,target_y,ang_lookahead,motivo_target
68,2.042,HIGH,toca_abajo,52.7,0.790,10.6,46.1,-68.9,67.3,46.1,99.6,-58.5,punto adelante de la componente
69,2.072,HIGH,toca_abajo,53.0,0.795,11.1,72.7,-68.4,76.2,72.7,99.3,-18.0,punto adelante de la componente
70,2.102,HIGH,toca_abajo,53.8,0.808,11.6,47.6,-67.9,67.4,47.6,99.4,-57.1,punto adelante de la componente
71,2.132,HIGH,toca_abajo,53.8,0.808,11.6,47.6,-67.9,67.4,47.6,99.4,-57.1,punto adelante de la componente
72,2.162,HIGH,toca_abajo,53.1,0.797,11.6,47.7,-67.9,67.3,47.7,99.3,-57.0,punto adelante de la componente
73,2.192,HIGH,toca_abajo,51.1,0.766,10.1,46.9,-69.4,67.6,46.9,99.2,-57.5,punto adelante de la componente
74,2.222,HIGH,toca_abajo,51.1,0.766,10.1,46.9,-69.4,67.6,46.9,99.2,-57.5,punto adelante de la componente
75,2.252,HIGH,toca_abajo,45.0,0.675,7.2,72.6,-72.3,76.6,72.6,98.8,-18.0,punto adelante de la componente
76,2.282,HIGH,toca_abajo,28.9,0.433,4.3,77.3,-75.2,78.1,77.3,98.8,-5.8,punto adelante de la componente
77,2.312,HIGH,toca_abajo,28.9,0.433,4.3,77.3,-75.2,78.1,77.3,98.8,-5.8,punto adelante de la componente
78,2.342,HIGH,toca_abajo,-21.1,-0.316,144.6,84.9,65.1,-75.0,84.9,98.8,14.2,punto adelante de la componente
79,2.372,MEDIUM,toca_abajo,-33.9,-0.509,152.6,110.0,73.1,-69.7,110.0,99.1,55.6,punto adelante de la componente
80,2.402,MEDIUM,toca_abajo,-33.9,-0.509,152.6,110.0,73.1,-69.7,110.0,99.1,55.6,punto adelante de la componente
81,2.432,MEDIUM,toca_abajo,-32.9,-0.493,149.2,103.6,69.7,-71.3,103.6,99.2,49.2,punto adelante de la componente
82,2.462,MEDIUM,toca_abajo,-26.3,-0.395,141.5,102.9,62.0,-68.9,102.9,100.0,49.5,punto adelante de la componente
83,2.492,MEDIUM,toca_abajo,-32.0,-0.480,142.4,105.3,62.9,-67.5,105.3,99.4,51.5,punto adelante de la componente
84,2.523,MEDIUM,toca_abajo,-32.0,-0.480,142.4,105.3,62.9,-67.5,105.3,99.4,51.5,punto adelante de la componente
85,2.553,MEDIUM,toca_abajo,-31.1,-0.467,140.8,104.2,61.3,-68.0,104.2,99.8,50.7,punto adelante de la componente
86,2.583,MEDIUM,toca_abajo,-29.4,-0.441,142.5,105.7,63.0,-68.0,105.7,100.0,52.7,punto adelante de la componente
87,2.613,MEDIUM,toca_abajo,-29.4,-0.441,142.5,105.7,63.0,-68.0,105.7,100.0,52.7,punto adelante de la componente
88,2.643,MEDIUM,toca_abajo,-31.3,-0.470,143.3,106.4,63.8,-68.0,106.4,99.8,53.1,punto adelante de la componente
89,2.673,MEDIUM,toca_abajo,-31.5,-0.473,144.0,90.8,64.5,-73.6,90.8,99.2,28.6,punto adelante de la componente
90,2.703,MEDIUM,toca_abajo,-30.5,-0.458,144.9,107.1,65.4,-68.1,107.1,99.6,53.4,punto adelante de la componente
91,2.733,MEDIUM,toca_abajo,-30.4,-0.457,145.1,107.1,65.6,-68.2,107.1,99.6,53.5,punto adelante de la componente
92,2.763,MEDIUM,toca_abajo,-30.0,-0.449,145.4,108.4,65.9,-67.8,108.4,99.6,54.9,punto adelante de la componente
93,2.793,MEDIUM,toca_abajo,-29.4,-0.442,123.6,88.2,44.1,-66.6,88.2,99.3,22.9,punto adelante de la componente
94,2.823,MEDIUM,toca_abajo,-29.5,-0.443,123.6,88.3,44.1,-66.5,88.3,99.4,23.2,punto adelante de la componente
95,2.853,MEDIUM,toca_abajo,-27.6,-0.414,118.6,88.0,39.1,-63.4,88.0,99.4,22.3,punto adelante de la componente
96,2.883,MEDIUM,toca_abajo,-27.6,-0.415,149.7,109.8,70.2,-69.7,109.8,99.9,56.5,punto adelante de la componente
97,2.913,MEDIUM,toca_abajo,-26.7,-0.400,109.6,88.0,30.1,-54.3,88.0,99.1,22.0,punto adelante de la componente
98,2.943,MEDIUM,toca_abajo,-26.4,-0.397,149.4,108.6,69.9,-69.3,108.6,99.6,54.9,punto adelante de la componente
99,2.973,MEDIUM,toca_abajo,-27.6,-0.414,102.7,86.1,23.2,-47.5,86.1,99.4,17.9,punto adelante de la componente
100,3.003,MEDIUM,toca_abajo,-27.5,-0.413,102.7,86.1,23.2,-47.6,86.1,99.4,17.8,punto adelante de la componente
101,3.033,MEDIUM,toca_abajo,-27.0,-0.404,101.8,86.2,22.3,-45.6,86.2,99.4,18.0,punto adelante de la componente
102,3.063,MEDIUM,toca_abajo,-29.0,-0.435,105.5,86.1,26.0,-51.8,86.1,99.5,17.8,punto adelante de la componente
103,3.093,MEDIUM,toca_abajo,-29.2,-0.438,148.6,108.0,69.1,-69.6,108.0,99.7,54.6,punto adelante de la componente
104,3.123,MEDIUM,toca_abajo,-29.2,-0.438,148.6,108.1,69.1,-69.6,108.1,99.7,54.7,punto adelante de la componente
105,3.153,MEDIUM,toca_abajo,-30.7,-0.461,110.0,88.4,30.5,-54.5,88.4,99.2,23.1,punto adelante de la componente
106,3.183,MEDIUM,toca_abajo,-30.9,-0.463,147.6,106.2,68.1,-69.8,106.2,99.7,52.8,punto adelante de la componente
107,3.213,MEDIUM,toca_abajo,-30.8,-0.463,147.6,106.2,68.1,-69.8,106.2,99.7,52.8,punto adelante de la componente
108,3.243,MEDIUM,toca_abajo,-32.6,-0.489,147.8,104.9,68.3,-70.6,104.9,99.5,51.1,punto adelante de la componente
109,3.273,HIGH,toca_abajo,-32.0,-0.480,147.8,92.2,68.3,-74.4,92.2,99.2,31.3,punto adelante de la componente
110,3.303,HIGH,toca_abajo,-32.2,-0.482,147.5,92.2,68.0,-74.4,92.2,99.2,31.4,punto adelante de la componente
111,3.333,MEDIUM,toca_abajo,-32.0,-0.481,146.5,92.1,67.0,-74.1,92.1,99.3,31.3,punto adelante de la componente
112,3.363,HIGH,toca_abajo,-31.7,-0.475,144.1,91.3,64.6,-74.1,91.3,99.3,29.7,punto adelante de la componente
113,3.393,HIGH,toca_abajo,-31.7,-0.475,144.2,91.3,64.7,-74.1,91.3,99.3,29.7,punto adelante de la componente
114,3.423,HIGH,toca_abajo,-33.7,-0.505,144.0,91.2,64.5,-74.1,91.2,99.5,29.7,punto adelante de la componente
115,3.453,MEDIUM,toca_abajo,-37.1,-0.556,143.4,100.3,63.9,-70.5,100.3,99.4,45.3,punto adelante de la componente
116,3.483,MEDIUM,toca_abajo,-37.2,-0.557,143.2,100.3,63.7,-70.5,100.3,99.4,45.3,punto adelante de la componente
117,3.514,MEDIUM,toca_abajo,-36.7,-0.551,142.5,99.4,63.0,-70.4,99.4,99.3,43.9,punto adelante de la componente
118,3.544,HIGH,toca_abajo,-37.2,-0.558,141.1,96.3,61.6,-71.0,96.3,99.2,39.0,punto adelante de la componente
119,3.574,HIGH,toca_abajo,-36.8,-0.552,143.2,96.7,63.7,-71.5,96.7,99.2,39.6,punto adelante de la componente
120,3.604,HIGH,toca_abajo,-36.7,-0.551,143.3,96.7,63.8,-71.5,96.7,99.2,39.6,punto adelante de la componente
121,3.634,MEDIUM,toca_abajo,-37.7,-0.566,142.3,96.5,62.8,-71.3,96.5,99.2,39.2,punto adelante de la componente
122,3.664,MEDIUM,toca_abajo,-38.8,-0.582,141.4,95.8,61.9,-70.9,95.8,98.9,37.7,punto adelante de la componente
123,3.694,MEDIUM,toca_abajo,-38.8,-0.582,141.4,95.8,61.9,-70.9,95.8,98.9,37.7,punto adelante de la componente
124,3.724,HIGH,toca_abajo,-38.1,-0.572,142.1,96.6,62.6,-70.5,96.6,98.6,38.7,punto adelante de la componente
125,3.754,HIGH,toca_abajo,-37.6,-0.564,141.8,96.1,62.3,-70.9,96.1,98.8,38.0,punto adelante de la componente
126,3.784,HIGH,toca_abajo,-37.5,-0.563,142.1,96.1,62.6,-70.9,96.1,98.8,38.0,punto adelante de la componente
127,3.814,HIGH,toca_abajo,-37.8,-0.567,141.4,95.1,61.9,-70.9,95.1,98.8,36.4,punto adelante de la componente
128,3.844,HIGH,toca_abajo,-36.0,-0.540,144.4,93.5,64.9,-72.7,93.5,99.1,33.8,punto adelante de la componente
129,3.874,HIGH,toca_abajo,-36.0,-0.540,144.3,93.4,64.8,-72.7,93.4,99.1,33.7,punto adelante de la componente
130,3.904,HIGH,toca_abajo,-35.6,-0.535,144.2,93.7,64.7,-72.4,93.7,98.9,33.9,punto adelante de la componente
131,3.934,HIGH,toca_abajo,-34.7,-0.520,144.4,93.6,64.9,-72.7,93.6,99.0,33.9,punto adelante de la componente
132,3.964,HIGH,toca_abajo,-34.8,-0.521,144.4,93.6,64.9,-72.7,93.6,99.0,33.9,punto adelante de la componente
