# nota=pista, misma curva, FIX_CURVA_CONTINUA + LINE_STEER_GAIN=1.80, 2026-08-22
# hz=200 ticks_vuelta=540 fix_lazo=1 fix_curva=1 ks=8.00 kv=1.350 piso=0.50 anticoast=20.0 diag_puerto=0 sin_imu=0 lazo=nuevo commit=2913b39-s
us,dt,drop,rxsteer,rxspeed,rxage,rxf,rot,ls,rs,ddir,ram,fl_dir,fl_set,fl_rpm,fl_pwm,fl_enc,fl_tog,fl_raw,fr_dir,fr_set,fr_rpm,fr_pwm,fr_enc,fr_tog,fr_raw,bl_dir,bl_set,bl_rpm,bl_pwm,bl_enc,bl_tog,bl_raw,br_dir,br_set,br_rpm,br_pwm,br_enc,br_tog,br_raw,yaw,pit,gx,gy,gz
18381011,5000,1344,611,40,8,288,1000,20,20,0,3,1,20,16,68,662,0,860,1,20,14,63,513,0,679,1,20,20,61,642,0,876,1,20,14,79,493,0,663,1055,10,-18,57,321
18386011,5000,1344,611,40,13,288,1000,20,20,0,3,1,20,16,68,662,0,860,1,20,14,63,513,0,679,1,20,20,61,641,0,877,1,20,14,79,493,0,663,1055,10,-18,57,321
18391011,5000,1344,611,40,18,288,1000,20,20,0,3,1,20,16,68,661,0,861,1,20,14,63,514,0,680,1,20,20,61,640,0,878,1,20,14,79,494,0,664,1055,10,-18,57,321
18396011,5000,1344,611,40,23,288,1000,20,20,0,3,1,20,16,68,661,0,861,1,20,14,63,515,0,681,1,20,20,61,639,0,879,1,20,14,79,495,0,665,1055,10,-18,57,321
18401011,5000,1344,555,40,4,290,1000,20,20,0,3,1,20,12,71,660,0,862,1,20,15,65,516,0,682,1,20,17,62,639,0,879,1,20,13,81,495,0,665,1047,10,-15,10,270
18406011,5000,1344,555,40,9,290,1000,20,20,0,3,1,20,12,71,659,0,863,1,20,15,65,517,0,683,1,20,17,62,638,0,880,1,20,13,81,496,0,666,1047,10,-15,10,270
18411011,5000,1344,555,40,2,291,1000,20,20,0,3,1,20,12,71,659,0,863,1,20,15,65,517,0,683,1,20,17,62,637,0,881,1,20,13,81,497,0,667,1047,10,-15,10,270
18416011,5000,1344,555,40,7,291,1000,20,20,0,3,1,20,12,71,658,0,864,1,20,15,65,518,0,684,1,20,17,62,637,0,881,1,20,13,81,497,0,667,1047,10,-15,10,270
18421011,5000,1344,555,40,12,291,1000,20,20,0,3,1,20,12,71,658,0,864,1,20,15,65,519,0,685,1,20,17,62,636,0,882,1,20,13,81,498,0,668,1047,10,-15,10,270
18426011,5000,1344,555,40,17,291,1000,20,20,0,3,1,20,12,71,657,0,865,1,20,15,65,520,0,686,1,20,17,62,635,0,883,1,20,13,81,499,0,669,1047,10,-15,10,270
18431011,5000,1344,500,40,4,292,977,19,20,0,2,1,19,13,72,656,0,866,1,20,18,65,521,0,687,1,19,16,62,634,0,884,1,20,15,83,500,0,670,1047,10,-15,10,270
18436011,5000,1344,500,40,3,293,977,19,20,0,2,1,19,13,72,656,0,866,1,20,18,65,522,0,688,1,19,16,62,634,0,884,1,20,15,83,500,0,670,1040,10,-20,-14,285
18441011,5000,1344,500,40,8,293,977,19,20,0,2,1,19,13,72,655,0,867,1,20,18,65,522,0,688,1,19,16,62,633,0,885,1,20,15,83,501,0,671,1040,10,-20,-14,285
18446011,5000,1344,500,40,13,293,977,19,20,0,2,1,19,13,72,655,0,867,1,20,18,65,523,0,689,1,19,16,62,632,0,886,1,20,15,83,502,0,672,1040,10,-20,-14,285
18451011,5000,1344,500,40,18,293,977,19,20,0,2,1,19,13,72,654,0,868,1,20,18,65,524,0,690,1,19,16,62,631,0,887,1,20,15,83,503,0,673,1040,10,-20,-14,285
18456011,5000,1344,500,40,23,293,977,19,20,0,2,1,19,13,72,654,0,868,1,20,18,65,525,0,691,1,19,16,62,630,0,888,1,20,15,83,504,0,674,1040,10,-20,-14,285
18461011,5000,1344,500,40,3,295,977,19,20,0,2,1,19,11,76,653,0,869,1,20,20,65,526,0,692,1,19,18,63,629,0,889,1,20,18,84,505,0,675,1031,11,-5,-25,312
18466011,5000,1344,500,40,8,295,977,19,20,0,2,1,19,11,76,653,0,869,1,20,20,65,527,0,693,1,19,18,63,628,0,890,1,20,18,84,505,0,675,1031,11,-5,-25,312
18471011,5000,1344,466,40,2,296,977,19,20,0,2,1,19,11,76,652,0,870,1,20,20,65,528,0,694,1,19,18,63,627,0,891,1,20,18,84,506,0,676,1031,11,-5,-25,312
18476011,5000,1344,466,40,7,296,977,19,20,0,2,1,19,11,76,652,0,870,1,20,20,65,529,0,695,1,19,18,63,626,0,892,1,20,18,84,507,0,677,1031,11,-5,-25,312
18481011,5000,1344,466,40,12,296,977,19,20,0,2,1,19,11,76,651,0,871,1,20,20,65,530,0,696,1,19,18,63,625,0,893,1,20,18,84,508,0,678,1031,11,-5,-25,312
18486011,5000,1344,466,40,17,296,977,19,20,0,2,1,19,11,76,651,0,871,1,20,20,65,531,0,697,1,19,18,63,624,0,894,1,20,18,84,509,0,679,1031,11,-5,-25,312
18491011,5000,1344,466,40,1,297,977,19,20,0,2,1,19,11,76,650,0,872,1,20,20,65,532,0,698,1,19,18,63,623,0,895,1,20,18,84,510,0,680,1031,11,-5,-25,312
18496011,5000,1344,466,40,3,298,908,17,21,0,2,1,17,11,75,649,0,873,1,21,21,66,533,0,699,1,17,22,58,622,0,896,1,21,19,86,511,0,681,1020,12,3,-26,284
18501011,5000,1344,466,40,8,298,908,17,21,0,2,1,17,11,75,649,0,873,1,21,21,66,534,0,700,1,17,22,58,621,0,897,1,21,19,86,511,0,681,1020,12,3,-26,284
18506011,5000,1344,466,40,1,299,908,17,21,0,2,1,17,11,75,648,0,874,1,21,21,66,535,0,701,1,17,22,58,620,0,898,1,21,19,86,512,0,682,1020,12,3,-26,284
18511011,5000,1344,466,40,6,299,908,17,21,0,2,1,17,11,75,648,0,874,1,21,21,66,536,0,702,1,17,22,58,619,0,899,1,21,19,86,513,0,683,1020,12,3,-26,284
18516011,5000,1344,466,40,11,299,908,17,21,0,2,1,17,11,75,647,0,875,1,21,21,66,537,0,703,1,17,22,58,618,0,900,1,21,19,86,514,0,684,1020,12,3,-26,284
18521011,5000,1344,466,40,16,299,908,17,21,0,2,1,17,11,75,647,0,875,1,21,21,66,538,0,704,1,17,22,58,617,0,901,1,21,19,86,515,0,685,1020,12,3,-26,284
18526011,5000,1344,466,40,3,300,908,17,21,0,2,1,17,11,78,647,0,875,1,21,24,65,540,0,706,1,17,24,54,616,0,902,1,21,21,86,516,0,686,1011,13,4,-7,309
18531011,5000,1344,466,40,2,301,908,17,21,0,2,1,17,11,78,646,0,876,1,21,24,65,541,0,707,1,17,24,54,615,0,903,1,21,21,86,517,0,687,1011,13,4,-7,309
18536011,5000,1344,466,40,7,301,908,17,21,0,2,1,17,11,78,646,0,876,1,21,24,65,542,0,708,1,17,24,54,614,0,904,1,21,21,86,519,0,689,1011,13,4,-7,309
18541011,5000,1344,466,40,12,301,908,17,21,0,2,1,17,11,78,645,0,877,1,21,24,65,543,0,709,1,17,24,54,612,0,906,1,21,21,86,520,0,690,1011,13,4,-7,309
18546011,5000,1344,466,40,17,301,908,17,21,0,2,1,17,11,78,645,0,877,1,21,24,65,544,0,710,1,17,24,54,611,0,907,1,21,21,86,521,0,691,1011,13,4,-7,309
18551011,5000,1344,466,40,22,301,908,17,21,0,2,1,17,11,78,644,0,878,1,21,24,65,545,0,711,1,17,24,54,610,0,908,1,21,21,86,522,0,692,1011,13,4,-7,309
18556011,5000,1344,477,40,2,303,931,18,21,0,2,1,18,10,83,644,0,878,1,21,24,63,546,0,712,1,18,25,53,609,0,909,1,21,24,84,523,0,693,1011,13,4,-7,309
18561011,5000,1344,477,40,7,303,931,18,21,0,2,1,18,10,83,644,0,878,1,21,24,63,547,0,713,1,18,25,53,608,0,910,1,21,24,84,524,0,694,1002,14,6,-28,322
18566011,5000,1344,477,40,1,304,931,18,21,0,2,1,18,10,83,643,0,879,1,21,24,63,549,0,715,1,18,25,53,607,0,911,1,21,24,84,525,0,695,1002,14,6,-28,322
18571011,5000,1344,477,40,6,304,931,18,21,0,2,1,18,10,83,643,0,879,1,21,24,63,550,0,716,1,18,25,53,606,0,912,1,21,24,84,526,0,696,1002,14,6,-28,322
18576011,5000,1344,477,40,11,304,931,18,21,0,2,1,18,10,83,642,0,880,1,21,24,63,551,0,717,1,18,25,53,605,0,913,1,21,24,84,528,0,698,1002,14,6,-28,322
18581011,5000,1344,477,40,16,304,931,18,21,0,2,1,18,10,83,642,0,880,1,21,24,63,552,0,718,1,18,25,53,604,0,914,1,21,24,84,529,0,699,1002,14,6,-28,322
18586011,5000,1344,477,40,21,304,931,18,21,0,2,1,18,10,83,642,0,880,1,21,24,63,553,0,719,1,18,25,53,603,0,915,1,21,24,84,530,0,700,1002,14,6,-28,322
18591011,5000,1344,500,40,2,306,931,18,21,0,2,1,18,8,87,641,0,881,1,21,25,61,554,0,720,1,18,23,51,602,0,916,1,21,26,82,531,0,701,993,15,6,-28,322
18596011,5000,1344,500,40,7,306,931,18,21,0,2,1,18,8,87,641,0,881,1,21,25,61,555,0,721,1,18,23,51,601,0,917,1,21,26,82,532,0,702,993,15,11,-31,315
18601011,5000,1344,500,40,12,306,931,18,21,0,2,1,18,8,87,640,0,882,1,21,25,61,556,0,722,1,18,23,51,600,0,918,1,21,26,82,534,0,704,993,15,11,-31,315
18606011,5000,1344,500,40,5,307,931,18,21,0,2,1,18,8,87,639,0,883,1,21,25,61,557,0,723,1,18,23,51,599,0,919,1,21,26,82,535,0,705,993,15,11,-31,315
18611011,5000,1344,500,40,10,307,931,18,21,0,2,1,18,8,87,639,0,883,1,21,25,61,558,0,724,1,18,23,51,598,0,920,1,21,26,82,536,0,706,993,15,11,-31,315
18616011,5000,1344,500,40,15,307,931,18,21,0,2,1,18,8,87,638,0,884,1,21,25,61,559,0,725,1,18,23,51,597,0,921,1,21,26,82,537,0,707,993,15,11,-31,315
18621011,5000,1344,500,40,3,308,977,19,20,0,2,1,19,15,90,637,0,885,1,20,23,58,561,0,727,1,19,19,52,596,0,922,1,20,27,77,538,0,708,993,15,11,-31,315
18626011,5000,1344,577,40,1,309,977,19,20,0,2,1,19,15,90,637,0,885,1,20,23,58,562,0,728,1,19,19,52,596,0,922,1,20,27,77,540,0,710,983,15,45,31,344
18631011,5000,1344,577,40,6,309,977,19,20,0,2,1,19,15,90,636,0,886,1,20,23,58,563,0,729,1,19,19,52,595,0,923,1,20,27,77,541,0,711,983,15,45,31,344
18636011,5000,1344,577,40,11,309,977,19,20,0,2,1,19,15,90,635,0,887,1,20,23,58,564,0,730,1,19,19,52,594,0,924,1,20,27,77,542,0,712,983,15,45,31,344
18641011,5000,1344,577,40,16,309,977,19,20,0,2,1,19,15,90,634,0,888,1,20,23,58,565,0,731,1,19,19,52,593,0,925,1,20,27,77,543,0,713,983,15,45,31,344
18646011,5000,1344,577,40,21,309,977,19,20,0,2,1,19,15,90,633,0,889,1,20,23,58,566,0,732,1,19,19,52,592,0,926,1,20,27,77,544,0,714,983,15,45,31,344
18651011,5000,1344,577,40,1,311,977,19,20,0,2,1,19,15,90,632,0,890,1,20,23,58,567,0,733,1,19,19,52,591,0,927,1,20,27,77,545,0,715,983,15,45,31,344
18656011,5000,1344,577,40,6,311,1000,20,20,0,3,1,20,18,92,632,0,890,1,20,24,56,568,0,734,1,20,19,53,590,0,928,1,20,25,75,546,0,716,972,13,58,38,413
18661011,5000,1344,655,40,11,311,1000,20,20,0,3,1,20,18,92,631,0,891,1,20,24,56,569,0,735,1,20,19,53,589,0,929,1,20,25,75,547,0,717,972,13,58,38,413
18666011,5000,1344,655,40,5,312,1000,20,20,0,3,1,20,18,92,630,0,892,1,20,24,56,570,0,736,1,20,19,53,588,0,930,1,20,25,75,548,0,718,972,13,58,38,413
18671011,5000,1344,655,40,10,312,1000,20,20,0,3,1,20,18,92,629,0,893,1,20,24,56,571,0,737,1,20,19,53,587,0,931,1,20,25,75,549,0,719,972,13,58,38,413
18676011,5000,1344,655,40,15,312,1000,20,20,0,3,1,20,18,92,627,0,895,1,20,24,56,572,0,738,1,20,19,53,586,0,932,1,20,25,75,550,0,720,972,13,58,38,413
18681011,5000,1344,655,40,20,312,1000,20,20,0,3,1,20,18,92,626,0,896,1,20,24,56,573,0,739,1,20,19,53,585,0,933,1,20,25,75,551,0,721,972,13,58,38,413
18686011,5000,1344,655,40,1,314,1000,20,20,0,3,1,20,24,90,625,0,897,1,20,19,56,573,0,739,1,20,21,53,584,0,934,1,20,18,75,551,0,721,956,11,35,90,423
18691011,5000,1344,655,40,6,314,1000,20,20,0,3,1,20,24,90,624,0,898,1,20,19,56,574,0,740,1,20,21,53,584,0,934,1,20,18,75,552,0,722,956,11,35,90,423
18696011,5000,1344,655,40,11,314,1000,20,20,0,3,1,20,24,90,623,0,899,1,20,19,56,575,0,741,1,20,21,53,583,0,935,1,20,18,75,553,0,723,956,11,35,90,423
18701011,5000,1344,655,40,16,314,1000,20,20,0,3,1,20,24,90,622,0,900,1,20,19,56,576,0,742,1,20,21,53,581,0,937,1,20,18,75,554,0,724,956,11,35,90,423
18706011,5000,1344,655,40,21,314,1000,20,20,0,3,1,20,24,90,621,0,901,1,20,19,56,577,0,743,1,20,21,53,580,0,938,1,20,18,75,554,0,724,956,11,35,90,423
18711011,5000,1344,655,40,26,314,1000,20,20,0,3,1,20,24,90,620,0,902,1,20,19,56,577,0,743,1,20,21,53,579,0,939,1,20,18,75,555,0,725,956,11,35,90,423
18716011,5000,1344,677,40,2,316,1000,20,20,0,3,1,20,24,88,618,0,904,1,20,16,58,578,0,744,1,20,22,51,578,0,940,1,20,15,77,556,0,726,956,11,35,90,423
18721011,5000,1344,677,40,4,317,1000,20,20,0,3,1,20,24,88,617,0,905,1,20,16,58,579,0,745,1,20,22,51,577,0,941,1,20,15,77,556,0,726,943,11,-18,35,426
18726011,5000,1344,677,40,9,317,1000,20,20,0,3,1,20,24,88,616,0,906,1,20,16,58,579,0,745,1,20,22,51,577,0,941,1,20,15,77,557,0,727,943,11,-18,35,426
18731011,5000,1344,677,40,2,318,1000,20,20,0,3,1,20,24,88,615,0,907,1,20,16,58,580,0,746,1,20,22,51,576,0,942,1,20,15,77,557,0,727,943,11,-18,35,426
18736011,5000,1344,677,40,7,318,1000,20,20,0,3,1,20,24,88,613,0,909,1,20,16,58,581,0,747,1,20,22,51,575,0,943,1,20,15,77,558,0,728,943,11,-18,35,426
18741011,5000,1344,677,40,12,318,1000,20,20,0,3,1,20,24,88,612,0,910,1,20,16,58,581,0,747,1,20,22,51,574,0,944,1,20,15,77,558,0,728,943,11,-18,35,426
18746011,5000,1344,677,40,17,318,1000,20,20,0,3,1,20,24,88,611,0,911,1,20,16,58,582,0,748,1,20,22,51,573,0,945,1,20,15,77,559,0,729,943,11,-18,35,426
18751011,5000,1344,666,40,5,319,1000,20,20,0,3,1,20,28,84,609,0,913,1,20,14,60,582,0,748,1,20,20,51,572,0,946,1,20,12,81,559,0,729,932,11,-53,11,358
18756011,5000,1344,666,40,3,320,1000,20,20,0,3,1,20,28,84,608,0,914,1,20,14,60,583,0,749,1,20,20,51,571,0,947,1,20,12,81,560,0,730,932,11,-53,11,358
18761011,5000,1344,666,40,8,320,1000,20,20,0,3,1,20,28,84,607,0,915,1,20,14,60,583,0,749,1,20,20,51,570,0,948,1,20,12,81,560,0,730,932,11,-53,11,358
18766011,5000,1344,666,40,13,320,1000,20,20,0,3,1,20,28,84,605,0,917,1,20,14,60,584,0,750,1,20,20,51,570,0,948,1,20,12,81,561,0,731,932,11,-53,11,358
18771011,5000,1344,666,40,18,320,1000,20,20,0,3,1,20,28,84,604,0,918,1,20,14,60,585,0,751,1,20,20,51,569,0,949,1,20,12,81,562,0,732,932,11,-53,11,358
18776011,5000,1344,666,40,23,320,1000,20,20,0,3,1,20,28,84,603,0,919,1,20,14,60,585,0,751,1,20,20,51,568,0,950,1,20,12,81,562,0,732,932,11,-53,11,358
18781011,5000,1344,666,40,3,322,1000,20,20,0,3,1,20,28,80,602,0,920,1,20,13,63,586,0,752,1,20,17,52,567,0,951,1,20,12,84,563,0,733,932,11,-53,11,358
18786011,5000,1344,666,40,8,322,1000,20,20,0,3,1,20,28,80,601,0,921,1,20,13,63,587,0,753,1,20,17,52,566,0,952,1,20,12,84,563,0,733,923,11,-58,50,310
18791011,5000,1344,622,40,2,323,1000,20,20,0,3,1,20,28,80,600,0,922,1,20,13,63,587,0,753,1,20,17,52,566,0,952,1,20,12,84,564,0,734,923,11,-58,50,310
18796011,5000,1344,622,40,7,323,1000,20,20,0,3,1,20,28,80,599,0,923,1,20,13,63,588,0,754,1,20,17,52,565,0,953,1,20,12,84,565,0,735,923,11,-58,50,310
18801011,5000,1344,622,40,12,323,1000,20,20,0,3,1,20,28,80,598,0,924,1,20,13,63,589,0,755,1,20,17,52,564,0,954,1,20,12,84,566,0,736,923,11,-58,50,310
18806011,5000,1344,622,40,17,323,1000,20,20,0,3,1,20,28,80,597,0,925,1,20,13,63,590,0,756,1,20,17,52,564,0,954,1,20,12,84,567,0,737,923,11,-58,50,310
18811011,5000,1344,622,40,2,324,1000,20,20,0,3,1,20,19,81,596,0,926,1,20,18,64,591,0,757,1,20,16,54,563,0,955,1,20,16,86,567,0,737,923,11,-58,50,310
18816011,5000,1344,622,40,3,325,1000,20,20,0,3,1,20,19,81,596,0,926,1,20,18,64,592,0,758,1,20,16,54,562,0,956,1,20,16,86,568,0,738,913,10,-28,46,346
18821011,5000,1344,622,40,8,325,1000,20,20,0,3,1,20,19,81,595,0,927,1,20,18,64,593,0,759,1,20,16,54,562,0,956,1,20,16,86,569,0,739,913,10,-28,46,346
18826011,5000,1344,544,40,13,325,1000,20,20,0,3,1,20,19,81,594,0,928,1,20,18,64,593,0,759,1,20,16,54,561,0,957,1,20,16,86,570,0,740,913,10,-28,46,346
18831011,5000,1344,544,40,18,325,1000,20,20,0,3,1,20,19,81,594,0,928,1,20,18,64,594,0,760,1,20,16,54,560,0,958,1,20,16,86,571,0,741,913,10,-28,46,346
18836011,5000,1344,544,40,23,325,1000,20,20,0,3,1,20,19,81,593,0,929,1,20,18,64,595,0,761,1,20,16,54,560,0,958,1,20,16,86,572,0,742,913,10,-28,46,346
18841011,5000,1344,544,40,28,325,1000,20,20,0,3,1,20,19,81,592,0,930,1,20,18,64,596,0,762,1,20,16,54,559,0,959,1,20,16,86,572,0,742,913,10,-28,46,346
18846011,5000,1344,544,40,1,328,1000,20,20,0,3,1,20,15,83,592,0,930,1,20,20,64,597,0,763,1,20,14,56,558,0,960,1,20,19,86,573,0,743,900,10,3,-6,333
18851011,5000,1344,544,40,6,328,1000,20,20,0,3,1,20,15,83,591,0,931,1,20,20,64,598,0,764,1,20,14,56,558,0,960,1,20,19,86,574,0,744,900,10,3,-6,333
18856011,5000,1344,544,40,11,328,1000,20,20,0,3,1,20,15,83,591,0,931,1,20,20,64,599,0,765,1,20,14,56,557,0,961,1,20,19,86,575,0,745,900,10,3,-6,333
18861011,5000,1344,544,40,16,328,1000,20,20,0,3,1,20,15,83,590,0,932,1,20,20,64,600,0,766,1,20,14,56,556,0,962,1,20,19,86,576,0,746,900,10,3,-6,333
18866011,5000,1344,544,40,21,328,1000,20,20,0,3,1,20,15,83,589,0,933,1,20,20,64,601,0,767,1,20,14,56,555,0,963,1,20,19,86,577,0,747,900,10,3,-6,333
18871011,5000,1344,544,40,26,328,1000,20,20,0,3,1,20,15,83,589,0,933,1,20,20,64,602,0,768,1,20,14,56,555,0,963,1,20,19,86,578,0,748,900,10,3,-6,333
18876011,5000,1344,488,40,3,330,954,18,20,0,2,1,18,12,83,588,0,934,1,20,23,62,603,0,769,1,18,15,55,554,0,964,1,20,20,85,579,0,749,891,10,3,-6,333
18881011,5000,1344,488,40,8,330,954,18,20,0,2,1,18,12,83,588,0,934,1,20,23,62,604,0,770,1,18,15,55,553,0,965,1,20,20,85,580,0,750,891,10,16,-23,333
18886011,5000,1344,488,40,5,331,954,18,20,0,2,1,18,12,83,587,0,935,1,20,23,62,605,0,771,1,18,15,55,553,0,965,1,20,20,85,581,0,751,891,10,16,-23,333
18891011,5000,1344,488,40,10,331,954,18,20,0,2,1,18,12,83,587,0,935,1,20,23,62,606,0,772,1,18,15,55,552,0,966,1,20,20,85,582,0,752,891,10,16,-23,333
18896011,5000,1344,488,40,15,331,954,18,20,0,2,1,18,12,83,586,0,936,1,20,23,62,607,0,773,1,18,15,55,551,0,967,1,20,20,85,583,0,753,891,10,16,-23,333
18901011,5000,1344,488,40,20,331,954,18,20,0,2,1,18,12,83,585,0,937,1,20,23,62,608,0,774,1,18,15,55,550,0,968,1,20,20,85,584,0,754,891,10,16,-23,333
18906011,5000,1344,500,40,1,333,954,18,20,0,2,1,18,12,83,585,0,937,1,20,23,62,609,0,775,1,18,15,55,549,0,969,1,20,20,85,585,0,755,891,10,16,-23,333
18911011,5000,1344,500,40,6,333,977,19,20,0,2,1,19,12,87,584,0,938,1,20,20,62,610,0,776,1,19,17,57,549,0,969,1,20,22,84,586,0,756,881,11,24,-11,323
18916011,5000,1344,500,40,11,333,977,19,20,0,2,1,19,12,87,584,0,938,1,20,20,62,611,0,777,1,19,17,57,548,0,970,1,20,22,84,587,0,757,881,11,24,-11,323
18921011,5000,1344,500,40,4,334,977,19,20,0,2,1,19,12,87,583,0,939,1,20,20,62,612,0,778,1,19,17,57,547,0,971,1,20,22,84,588,0,758,881,11,24,-11,323
18926011,5000,1344,500,40,9,334,977,19,20,0,2,1,19,12,87,583,0,939,1,20,20,62,613,0,779,1,19,17,57,546,0,972,1,20,22,84,589,0,759,881,11,24,-11,323
18931011,5000,1344,500,40,14,334,977,19,20,0,2,1,19,12,87,582,0,940,1,20,20,62,614,0,780,1,19,17,57,545,0,973,1,20,22,84,591,0,761,881,11,24,-11,323
18936011,5000,1344,500,40,19,334,977,19,20,0,2,1,19,12,87,581,0,941,1,20,20,62,615,0,781,1,19,17,57,544,0,974,1,20,22,84,592,0,762,881,11,24,-11,323
18941011,5000,1344,533,40,4,335,977,19,20,0,2,1,19,12,90,581,0,941,1,20,22,61,616,0,782,1,19,20,56,543,0,975,1,20,25,82,593,0,763,881,11,24,-11,323
18946011,5000,1344,533,40,5,336,977,19,20,0,2,1,19,12,90,580,0,942,1,20,22,61,617,0,783,1,19,20,56,542,0,976,1,20,25,82,594,0,764,871,11,21,-21,334
18951011,5000,1344,533,40,10,336,977,19,20,0,2,1,19,12,90,579,0,943,1,20,22,61,618,0,784,1,19,20,56,541,0,977,1,20,25,82,595,0,765,871,11,21,-21,334
18956011,5000,1344,533,40,15,336,977,19,20,0,2,1,19,12,90,579,0,943,1,20,22,61,619,0,785,1,19,20,56,540,0,978,1,20,25,82,597,0,767,871,11,21,-21,334
18961011,5000,1344,533,40,20,336,977,19,20,0,2,1,19,12,90,578,0,944,1,20,22,61,620,0,786,1,19,20,56,539,0,979,1,20,25,82,598,0,768,871,11,21,-21,334
18966011,5000,1344,533,40,25,336,977,19,20,0,2,1,19,12,90,577,0,945,1,20,22,61,621,0,787,1,19,20,56,538,0,980,1,20,25,82,599,0,769,871,11,21,-21,334
18971011,5000,1344,533,40,2,338,1000,20,20,0,3,1,20,15,93,577,0,945,1,20,21,61,622,0,788,1,20,22,56,537,0,981,1,20,26,79,600,0,770,871,11,21,-21,334
18976011,5000,1344,533,40,7,338,1000,20,20,0,3,1,20,15,93,576,0,946,1,20,21,61,623,0,789,1,20,22,56,536,0,982,1,20,26,79,601,0,771,861,12,21,-42,368
18981011,5000,1344,533,40,3,339,1000,20,20,0,3,1,20,15,93,575,0,947,1,20,21,61,624,0,790,1,20,22,56,535,0,983,1,20,26,79,603,0,773,861,12,21,-42,368
18986011,5000,1344,533,40,8,339,1000,20,20,0,3,1,20,15,93,574,0,948,1,20,21,61,625,0,791,1,20,22,56,534,0,984,1,20,26,79,604,0,774,861,12,21,-42,368
18991011,5000,1344,533,40,13,339,1000,20,20,0,3,1,20,15,93,573,0,949,1,20,21,61,626,0,792,1,20,22,56,533,0,985,1,20,26,79,605,0,775,861,12,21,-42,368
18996011,5000,1344,533,40,18,339,1000,20,20,0,3,1,20,15,93,572,0,950,1,20,21,61,627,0,793,1,20,22,56,532,0,986,1,20,26,79,606,0,776,861,12,21,-42,368
19001011,5000,1344,533,40,23,339,1000,20,20,0,3,1,20,15,93,571,0,951,1,20,21,61,628,0,794,1,20,22,56,531,0,987,1,20,26,79,607,0,777,861,12,21,-42,368
19006011,5000,1344,566,40,5,341,1000,20,20,0,3,1,20,19,93,570,0,952,1,20,22,59,629,0,795,1,20,20,56,531,0,987,1,20,26,76,608,0,778,850,13,25,-58,395
19011011,5000,1344,566,40,10,341,1000,20,20,0,3,1,20,19,93,569,0,953,1,20,22,59,630,0,796,1,20,20,56,530,0,988,1,20,26,76,609,0,779,850,13,25,-58,395
19016011,5000,1344,566,40,3,342,1000,20,20,0,3,1,20,19,93,569,0,953,1,20,22,59,630,0,796,1,20,20,56,529,0,989,1,20,26,76,610,0,780,850,13,25,-58,395
19021011,5000,1344,566,40,8,342,1000,20,20,0,3,1,20,19,93,568,0,954,1,20,22,59,631,0,797,1,20,20,56,528,0,990,1,20,26,76,611,0,781,850,13,25,-58,395
19026011,5000,1344,566,40,13,342,1000,20,20,0,3,1,20,19,93,567,0,955,1,20,22,59,632,0,798,1,20,20,56,527,0,991,1,20,26,76,612,0,782,850,13,25,-58,395
19031011,5000,1344,566,40,18,342,1000,20,20,0,3,1,20,19,93,566,0,956,1,20,22,59,633,0,799,1,20,20,56,526,0,992,1,20,26,76,613,0,783,850,13,25,-58,395
19036011,5000,1344,588,40,4,343,1000,20,20,0,3,1,20,21,92,564,0,958,1,20,20,59,634,0,800,1,20,19,56,525,0,993,1,20,19,76,614,0,784,834,13,47,33,425
19041011,5000,1344,588,40,4,344,1000,20,20,0,3,1,20,21,92,563,0,959,1,20,20,59,635,0,801,1,20,19,56,524,0,994,1,20,19,76,615,0,785,834,13,47,33,425
19046011,5000,1344,588,40,9,344,1000,20,20,0,3,1,20,21,92,562,0,960,1,20,20,59,636,0,802,1,20,19,56,524,0,994,1,20,19,76,615,0,785,834,13,47,33,425
19051011,5000,1344,588,40,14,344,1000,20,20,0,3,1,20,21,92,561,0,961,1,20,20,59,637,0,803,1,20,19,56,523,0,995,1,20,19,76,616,0,786,834,13,47,33,425
19056011,5000,1344,588,40,19,344,1000,20,20,0,3,1,20,21,92,560,0,962,1,20,20,59,638,0,804,1,20,19,56,522,0,996,1,20,19,76,617,0,787,834,13,47,33,425
19061011,5000,1344,588,40,24,344,1000,20,20,0,3,1,20,21,92,559,0,963,1,20,20,59,639,0,805,1,20,19,56,521,0,997,1,20,19,76,618,0,788,834,13,47,33,425
19066011,5000,1344,566,40,2,346,1000,20,20,0,3,1,20,23,91,558,0,964,1,20,19,59,639,0,805,1,20,19,57,520,0,998,1,20,16,78,618,0,788,834,13,47,33,425
19071011,5000,1344,566,40,7,346,1000,20,20,0,3,1,20,23,91,557,0,965,1,20,19,59,640,0,806,1,20,19,57,519,0,999,1,20,16,78,619,0,789,823,11,41,68,376
19076011,5000,1344,566,40,3,347,1000,20,20,0,3,1,20,23,91,556,0,966,1,20,19,59,641,0,807,1,20,19,57,518,0,1000,1,20,16,78,620,0,790,823,11,41,68,376
19081011,5000,1344,566,40,8,347,1000,20,20,0,3,1,20,23,91,554,0,968,1,20,19,59,642,0,808,1,20,19,57,517,0,1001,1,20,16,78,620,0,790,823,11,41,68,376
19086011,5000,1344,566,40,13,347,1000,20,20,0,3,1,20,23,91,553,0,969,1,20,19,59,642,0,808,1,20,19,57,516,0,1002,1,20,16,78,621,0,791,823,11,41,68,376
